energia_ren,pais,year,percentagem,mio_t_co2eq,meta_eu
REN_TRA,PT,2022,8.706,57.90929,33.794
REN_TRA,RO,2022,8.924,69.79171,33.576
REN_TRA,SE,2022,28.841,2.02248,13.658999999999999
REN_TRA,SI,2022,7.828,11.39093,34.672
REN_TRA,SK,2022,8.931,31.22907,33.569
REN,AT,2023,41.6,75.3717,0.8999999999999986
REN,BE,2023,14.673,97.44699,27.826999999999998
REN,BG,2023,23.151,38.0459,19.349
REN,CY,2023,20.213,8.61918,22.287
REN,CZ,2023,18.555,98.4834,23.945
REN,DE,2023,21.512,742.84889,20.988
REN,DK,2023,43.728,38.32908,-1.2280000000000015
REN,EE,2023,40.95,13.38139,1.5499999999999972
REN,EL,2023,25.269,67.7104,17.231
REN,ES,2023,24.981,217.42633,17.519
REN,FI,2023,50.784,48.07789,-8.283999999999999
REN,FR,2023,22.462,338.99837,20.038
REN,HR,2023,28.088,19.77388,14.411999999999999
REN,HU,2023,17.117,48.88044,25.383
REN,IE,2023,15.243,57.95726,27.256999999999998
REN,IT,2023,19.179,319.57461,23.321
REN,LT,2023,31.927,11.56123,10.573
REN,LU,2023,14.312,7.13762,28.188000000000002
REN,LV,2023,43.25,11.55612,-0.75
REN,MT,2023,15.437,2.20477,27.063000000000002
REN,NL,2023,17.588,146.09236,24.912
REN,PL,2023,16.651,307.83635,25.849
REN,PT,2023,35.154,52.66088,7.3459999999999965
REN,RO,2023,25.758,64.70355,16.742
REN,SE,2023,66.393,-1.81616,-23.893
REN,SI,2023,25.066,10.46942,17.434
REN,SK,2023,16.991,29.49986,25.509
REN_ELC,AT,2023,87.899,75.3717,-45.399
REN_ELC,BE,2023,31.368,97.44699,11.132000000000001
REN_ELC,BG,2023,29.702,38.0459,12.797999999999998
REN_ELC,CY,2023,20.939,8.61918,21.561
REN_ELC,CZ,2023,16.447,98.4834,26.053
REN_ELC,DE,2023,51.945,742.84889,-9.445
REN_ELC,DK,2023,78.975,38.32908,-36.474999999999994
REN_ELC,EE,2023,31.845,13.38139,10.655000000000001
REN_ELC,EL,2023,48.225,67.7104,-5.725000000000001
REN_ELC,ES,2023,56.915,217.42633,-14.415
REN_ELC,FI,2023,52.374,48.07789,-9.874000000000002
REN_ELC,FR,2023,30.295,338.99837,12.204999999999998
REN_ELC,HR,2023,57.518,19.77388,-15.018
REN_ELC,HU,2023,19.537,48.88044,22.963
REN_ELC,IE,2023,40.43,57.95726,2.0700000000000003
REN_ELC,IT,2023,38.905,319.57461,3.594999999999999
REN_ELC,LT,2023,36.469,11.56123,6.030999999999999
REN_ELC,LU,2023,18.196,7.13762,24.304
REN_ELC,LV,2023,54.317,11.55612,-11.817
REN_ELC,MT,2023,10.729,2.20477,31.771
REN_ELC,NL,2023,46.419,146.09236,-3.918999999999997
REN_ELC,PL,2023,25.793,307.83635,16.707
REN_ELC,PT,2023,63.01,52.66088,-20.509999999999998
REN_ELC,RO,2023,47.391,64.70355,-4.890999999999998
REN_ELC,SE,2023,87.547,-1.81616,-45.047
REN_ELC,SI,2023,41.887,10.46942,0.6129999999999995
REN_ELC,SK,2023,24.201,29.49986,18.299
REN_HEAT_CL,AT,2023,40.77,75.3717,1.7299999999999969
REN_HEAT_CL,BE,2023,11.211,97.44699,31.289
REN_HEAT_CL,BG,2023,36.059,38.0459,6.4410000000000025
REN_HEAT_CL,CY,2023,42.75,8.61918,-0.25
REN_HEAT_CL,CZ,2023,27.675,98.4834,14.825
REN_HEAT_CL,DE,2023,16.909,742.84889,25.591
REN_HEAT_CL,DK,2023,54.503,38.32908,-12.003
REN_HEAT_CL,EE,2023,66.668,13.38139,-24.168000000000006
REN_HEAT_CL,EL,2023,35.547,67.7104,6.953000000000003
REN_HEAT_CL,ES,2023,21.904,217.42633,20.596
REN_HEAT_CL,FI,2023,61.355,48.07789,-18.854999999999997
REN_HEAT_CL,FR,2023,30.182,338.99837,12.318000000000001
REN_HEAT_CL,HR,2023,36.173,19.77388,6.326999999999998
REN_HEAT_CL,HU,2023,22.268,48.88044,20.232
REN_HEAT_CL,IE,2023,7.778,57.95726,34.722
REN_HEAT_CL,IT,2023,20.283,319.57461,22.217
REN_HEAT_CL,LT,2023,53.611,11.56123,-11.110999999999997
REN_HEAT_CL,LU,2023,15.388,7.13762,27.112000000000002
REN_HEAT_CL,LV,2023,61.401,11.55612,-18.901000000000003
REN_HEAT_CL,MT,2023,53.231,2.20477,-10.731000000000002
REN_HEAT_CL,NL,2023,10.359,146.09236,32.141
REN_HEAT_CL,PL,2023,20.61,307.83635,21.89
REN_HEAT_CL,PT,2023,47.098,52.66088,-4.597999999999999
REN_HEAT_CL,RO,2023,29.126,64.70355,13.373999999999999
REN_HEAT_CL,SE,2023,67.068,-1.81616,-24.567999999999998
REN_HEAT_CL,SI,2023,34.302,10.46942,8.198
REN_HEAT_CL,SK,2023,18.795,29.49986,23.705
REN_TRA,AT,2023,13.576,75.3717,28.924
REN_TRA,BE,2023,12.177,97.44699,30.323
REN_TRA,BG,2023,8.089,38.0459,34.411
REN_TRA,CY,2023,7.285,8.61918,35.215
REN_TRA,CZ,2023,5.653,98.4834,36.847
REN_TRA,DE,2023,12.257,742.84889,30.243000000000002
REN_TRA,DK,2023,11.133,38.32908,31.367
REN_TRA,EE,2023,9.065,13.38139,33.435
REN_TRA,EL,2023,3.942,67.7104,38.558
REN_TRA,ES,2023,11.96,217.42633,30.54
REN_TRA,FI,2023,20.299,48.07789,22.201
REN_TRA,FR,2023,9.944,338.99837,32.556
REN_TRA,HR,2023,0.919,19.77388,41.581
REN_TRA,HU,2023,7.575,48.88044,34.925
REN_TRA,IE,2023,7.593,57.95726,34.907
REN_TRA,IT,2023,10.435,319.57461,32.065
REN_TRA,LT,2023,7.231,11.56123,35.269
REN_TRA,LU,2023,9.118,7.13762,33.382
REN_TRA,LV,2023,1.358,11.55612,41.142
REN_TRA,MT,2023,10.748,2.20477,31.752000000000002
REN_TRA,NL,2023,13.51,146.09236,28.990000000000002
REN_TRA,PL,2023,6.339,307.83635,36.161
REN_TRA,PT,2023,11.162,52.66088,31.338
REN_TRA,RO,2023,8.39,64.70355,34.11
REN_TRA,SE,2023,33.645,-1.81616,8.854999999999997
REN_TRA,SI,2023,10.021,10.46942,32.479
REN_TRA,SK,2023,9.182,29.49986,33.318
REN,AT,2024,42.951,70.04211,-0.4510000000000005
REN,BE,2024,14.336,97.41448,28.164
REN,BG,2024,23.21,35.43479,19.29
REN,CY,2024,20.844,8.66536,21.656
REN,CZ,2024,19.211,91.9667,23.289
REN,DE,2024,22.474,707.60837,20.026
REN,DK,2024,46.461,36.63566,-3.9609999999999985
REN,EE,2024,42.232,12.14717,0.2680000000000007
REN,EL,2024,25.364,68.80523,17.136
REN,ES,2024,25.417,215.78648,17.083
REN,FI,2024,52.124,49.05179,-9.624000000000002
REN,FR,2024,23.229,325.8377,19.271
REN,HR,2024,26.477,20.86989,16.023
REN,HU,2024,18.264,47.31872,24.236
REN,IE,2024,16.064,56.44505,26.436
REN,IT,2024,19.385,299.42168,23.115
REN,LT,2024,35.408,10.47457,7.091999999999999
REN,LU,2024,14.742,6.86171,27.758
REN,LV,2024,45.535,12.49859,-3.0349999999999966
REN,MT,2024,17.21,2.1716,25.29
REN,NL,2024,20.18,144.39643,22.32
REN,PL,2024,17.77,316.4107,24.73
REN,PT,2024,36.319,52.14016,6.180999999999997
REN,RO,2024,25.378,64.58247,17.122
REN,SE,2024,62.846,-6.74422,-20.345999999999997
REN,SI,2024,25.001,11.03227,17.499
REN,SK,2024,18.092,28.92736,24.408
REN_ELC,AT,2024,90.065,70.04211,-47.565
REN_ELC,BE,2024,31.274,97.41448,11.225999999999999
REN_ELC,BG,2024,33.843,35.43479,8.656999999999996
REN_ELC,CY,2024,24.086,8.66536,18.414
REN_ELC,CZ,2024,17.928,91.9667,24.572
REN_ELC,DE,2024,54.084,707.60837,-11.584000000000003
REN_ELC,DK,2024,79.655,36.63566,-37.155
REN_ELC,EE,2024,38.882,12.14717,3.618000000000002
REN_ELC,EL,2024,51.248,68.80523,-8.747999999999998
REN_ELC,ES,2024,59.673,215.78648,-17.173000000000002
REN_ELC,FI,2024,54.309,49.05179,-11.808999999999997
REN_ELC,FR,2024,31.344,325.8377,11.155999999999999
REN_ELC,HR,2024,58.04,20.86989,-15.54
REN_ELC,HU,2024,24.056,47.31872,18.444
REN_ELC,IE,2024,41.336,56.44505,1.1640000000000015
REN_ELC,IT,2024,40.654,299.42168,1.8459999999999965
REN_ELC,LT,2024,48.987,10.47457,-6.487000000000002
REN_ELC,LU,2024,20.5,6.86171,22.0
REN_ELC,LV,2024,55.514,12.49859,-13.014000000000003
REN_ELC,MT,2024,10.655,2.1716,31.845
REN_ELC,NL,2024,50.545,144.39643,-8.045000000000002
REN_ELC,PL,2024,30.37,316.4107,12.129999999999999
REN_ELC,PT,2024,65.801,52.14016,-23.301000000000002
REN_ELC,RO,2024,47.645,64.58247,-5.145000000000003
REN_ELC,SE,2024,88.143,-6.74422,-45.643
REN_ELC,SI,2024,43.079,11.03227,-0.5790000000000006
REN_ELC,SK,2024,24.91,28.92736,17.59
REN_HEAT_CL,AT,2024,42.169,70.04211,0.33100000000000307
REN_HEAT_CL,BE,2024,11.259,97.41448,31.241
REN_HEAT_CL,BG,2024,34.187,35.43479,8.313000000000002
REN_HEAT_CL,CY,2024,42.297,8.66536,0.20300000000000296
REN_HEAT_CL,CZ,2024,29.057,91.9667,13.443000000000001
REN_HEAT_CL,DE,2024,17.677,707.60837,24.823
REN_HEAT_CL,DK,2024,56.42,36.63566,-13.920000000000002
REN_HEAT_CL,EE,2024,67.811,12.14717,-25.311000000000007
REN_HEAT_CL,EL,2024,32.639,68.80523,9.860999999999997
REN_HEAT_CL,ES,2024,21.572,215.78648,20.928
REN_HEAT_CL,FI,2024,62.592,49.05179,-20.092
REN_HEAT_CL,FR,2024,31.316,325.8377,11.184000000000001
REN_HEAT_CL,HR,2024,34.805,20.86989,7.695
REN_HEAT_CL,HU,2024,22.608,47.31872,19.892
REN_HEAT_CL,IE,2024,7.913,56.44505,34.587
REN_HEAT_CL,IT,2024,20.223,299.42168,22.277
REN_HEAT_CL,LT,2024,52.084,10.47457,-9.584000000000003
REN_HEAT_CL,LU,2024,19.033,6.86171,23.467
REN_HEAT_CL,LV,2024,61.787,12.49859,-19.287
REN_HEAT_CL,MT,2024,59.209,2.1716,-16.709000000000003
REN_HEAT_CL,NL,2024,11.274,144.39643,31.226
REN_HEAT_CL,PL,2024,21.287,316.4107,21.213
REN_HEAT_CL,PT,2024,46.952,52.14016,-4.451999999999998
REN_HEAT_CL,RO,2024,28.097,64.58247,14.402999999999999
REN_HEAT_CL,SE,2024,67.828,-6.74422,-25.328000000000003
REN_HEAT_CL,SI,2024,33.661,11.03227,8.838999999999999
REN_HEAT_CL,SK,2024,20.427,28.92736,22.073
REN_TRA,AT,2024,14.591,70.04211,27.909
REN_TRA,BE,2024,12.717,97.41448,29.783
REN_TRA,BG,2024,8.197,35.43479,34.303
REN_TRA,CY,2024,7.389,8.66536,35.111
REN_TRA,CZ,2024,5.743,91.9667,36.757
REN_TRA,DE,2024,12.367,707.60837,30.133
REN_TRA,DK,2024,14.12,36.63566,28.380000000000003
REN_TRA,EE,2024,7.707,12.14717,34.793
REN_TRA,EL,2024,3.872,68.80523,38.628
REN_TRA,ES,2024,11.298,215.78648,31.201999999999998
REN_TRA,FI,2024,20.331,49.05179,22.169
REN_TRA,FR,2024,10.788,325.8377,31.712
REN_TRA,HR,2024,0.936,20.86989,41.564
REN_TRA,HU,2024,7.918,47.31872,34.582
REN_TRA,IE,2024,8.657,56.44505,33.843
REN_TRA,IT,2024,9.951,299.42168,32.549
REN_TRA,LT,2024,8.983,10.47457,33.516999999999996
REN_TRA,LU,2024,9.456,6.86171,33.044
REN_TRA,LV,2024,8.78,12.49859,33.72
REN_TRA,MT,2024,11.351,2.1716,31.149
REN_TRA,NL,2024,19.746,144.39643,22.754
REN_TRA,PL,2024,6.033,316.4107,36.467
REN_TRA,PT,2024,14.329,52.14016,28.171
REN_TRA,RO,2024,8.395,64.58247,34.105000000000004
REN_TRA,SE,2024,26.399,-6.74422,16.101
REN_TRA,SI,2024,9.242,11.03227,33.257999999999996
REN_TRA,SK,2024,9.611,28.92736,32.888999999999996
